country_name,country,year,region,wb_inc,ndp_usd,ETR_L,ETR_K,Tau_L,Tau_K,Lsh_ndp,Ksh_ndp,pct_tax,pct_1000,pct_1100,pct_1200,pct_2000,pct_4000,pct_5000,pct_6000,source_tax,source_sna
Australia,AUS,1970,OECD,High income,252320448512,.14114442,.41233605,.10587352,.10303964,.75010765,.24989238,.27731204,.15058833,.10351115,.047077201,.0076288534,.03045021,.088644668,0,OECD,SNA2008
Australia,AUS,1971,OECD,High income,266529472512,.15415885,.42637521,.11773492,.10074192,.76372474,.23627529,.2874971,.15676281,.11136076,.045402065,.012008623,.029163802,.089561857,0,OECD,SNA2008
Australia,AUS,1972,OECD,High income,276367343616,.15180942,.43801156,.11684081,.10089396,.76965451,.23034543,.28592125,.15351151,.10964341,.043868102,.012591273,.031035207,.088783234,0,OECD,SNA2008
Australia,AUS,1973,OECD,High income,284187131904,.18408956,.46110275,.14027141,.10975455,.76197374,.23802625,.3224192,.17875719,.13041811,.048339102,.016525172,.031766374,.095370457,0,OECD,SNA2008
Australia,AUS,1974,OECD,High income,297884581888,.20979631,.50659341,.16423331,.11002062,.78282267,.21717736,.34260923,.19847924,.15065739,.04782185,.020324774,.028982345,.094822876,0,OECD,SNA2008
Australia,AUS,1975,OECD,High income,305007263744,.20232674,.5829494,.16517772,.10703482,.81639093,.1836091,.3470487,.19440971,.15139015,.043019574,.020145914,.030711839,.10178123,0,OECD,SNA2008
Australia,AUS,1976,OECD,High income,312864309248,.20895708,.5715695,.17011742,.10623982,.81412619,.18587384,.34527758,.19644161,.15536156,.041080032,.019478207,.030250994,.099106811,0,OECD,SNA2008
Australia,AUS,1977,OECD,High income,324953538560,.20035635,.50061226,.16045892,.099688098,.80086768,.19913235,.32351953,.18602584,.14699146,.039034378,.018049458,.027753467,.091690756,0,OECD,SNA2008
Australia,AUS,1978,OECD,High income,325990776832,.19341357,.47936052,.15552548,.093902707,.80410838,.19589162,.32466003,.17800051,.14276424,.035236239,.017657185,.02727823,.10172413,0,OECD,SNA2008
Australia,AUS,1979,OECD,High income,340538621952,.20451492,.43652615,.16047816,.093994118,.78467703,.215323,.33244169,.18262805,.14782724,.034800813,.017287321,.026747163,.10577915,0,OECD,SNA2008
Australia,AUS,1980,OECD,High income,350968512512,.21361338,.46179804,.16560315,.10379046,.7752471,.22475293,.34673467,.19461764,.15243876,.042178892,.017285435,.02699762,.10783397,0,OECD,SNA2008
Australia,AUS,1981,OECD,High income,362284220416,.22854003,.45660385,.17739725,.10217901,.77621961,.22378042,.35583314,.20319168,.16285595,.040335741,.018946741,.025881847,.10781287,0,OECD,SNA2008
Australia,AUS,1982,OECD,High income,374195060736,.21322691,.42808902,.16729701,.092212059,.78459609,.21540393,.33798149,.18678063,.15263787,.03414277,.018122545,.024462776,.10861552,0,OECD,SNA2008
Australia,AUS,1983,OECD,High income,362202628096,.21316649,.4449293,.1686307,.092956804,.79107511,.20892489,.34747872,.18493196,.15387709,.031054843,.017557621,.027518375,.11747077,0,OECD,SNA2008
Australia,AUS,1984,OECD,High income,380372877312,.23223463,.40189925,.17569947,.097838297,.75656021,.24343985,.35881278,.19474755,.16124335,.033504184,.017140651,.027860444,.11906414,0,OECD,SNA2008
Australia,AUS,1985,OECD,High income,401044996096,.23657045,.40433344,.17839921,.099423155,.75410604,.24589397,.36063713,.19687046,.16311269,.03375778,.01707359,.028241312,.11845177,0,OECD,SNA2008
Australia,AUS,1986,OECD,High income,415088771072,.25096807,.42350003,.18996514,.10294037,.75692952,.2430705,.36977211,.20605281,.17234564,.033707175,.019225609,.029843006,.11465067,0,OECD,SNA2008
Australia,AUS,1987,OECD,High income,422802882560,.27656183,.40965265,.20769551,.10200708,.75099128,.24900873,.38617557,.21383065,.17404336,.039787281,.020547189,.035345659,.11645211,0,OECD,SNA2008
Australia,AUS,1988,OECD,High income,448869466112,.27961323,.4017199,.20318526,.10980394,.72666538,.27333459,.38036838,.21409939,.17347391,.040625487,.020996664,.036884051,.10838827,0,OECD,SNA2008
Australia,AUS,1989,OECD,High income,468382908416,.26246232,.38640612,.18883395,.10839827,.71947068,.28052938,.36270446,.20599611,.15991427,.046081826,.020559536,.032030303,.10411852,0,OECD,SNA2008
Australia,AUS,1990,OECD,High income,484326834176,.23943935,.39739054,.17505132,.10686294,.73108834,.26891163,.34026498,.19435117,.14621755,.048133619,.02078099,.030454444,.094678365,0,OECD,SNA2008
Australia,AUS,1991,OECD,High income,479460524032,.21822315,.41367814,.16286722,.10493635,.74633336,.25366667,.32271993,.18064512,.1341539,.046491221,.020926636,.031546079,.08960209,0,OECD,SNA2008
Australia,AUS,1992,OECD,High income,479612076032,.21859448,.40783069,.16147643,.10656488,.73870319,.26129687,.32650909,.18101917,.13392296,.047096204,.020355569,.032666404,.092467934,0,OECD,SNA2008
Australia,AUS,1993,OECD,High income,499529809920,.22315884,.384588,.16233154,.10482872,.72742599,.27257407,.33285069,.18024333,.13775523,.042488094,.020208506,.034201078,.098197803,0,OECD,SNA2008
Australia,AUS,1994,OECD,High income,519088472064,.23550627,.39973935,.1698878,.11137829,.72137272,.27862728,.3479664,.18900648,.13974568,.049260776,.024099642,.032317869,.10254241,0,OECD,SNA2008
Australia,AUS,1995,OECD,High income,541147136000,.24707368,.4121646,.17809778,.11506457,.72082865,.27917141,.35797527,.19817948,.14537399,.052805476,.024432098,.031496659,.10386701,0,OECD,SNA2008
Australia,AUS,1996,OECD,High income,566378364928,.24960507,.42737171,.18077809,.117845,.72425646,.27574357,.35887933,.2020749,.14809664,.053978249,.024223961,.03225914,.10032129,0,OECD,SNA2008
Australia,AUS,1997,OECD,High income,591185248256,.24786726,.43291742,.1815031,.11590964,.73225927,.26774076,.35612184,.20145847,.14952378,.051934708,.023822153,.032753613,.098087616,0,OECD,SNA2008
Australia,AUS,1998,OECD,High income,616453046272,.25675917,.43406233,.18650115,.11877418,.72636604,.27363393,.36553696,.21548212,.16232558,.053156558,.017097339,.032900911,.10005658,0,OECD,SNA2008
Australia,AUS,1999,OECD,High income,645609095168,.26209852,.46973079,.19105279,.12732758,.72893506,.271065,.37499475,.22498314,.16650279,.058480352,.017223835,.034506664,.0982811,0,OECD,SNA2008
Australia,AUS,2000,OECD,High income,672279756800,.23353061,.51788694,.16777407,.14582436,.71842432,.28157568,.3831259,.22198261,.14449109,.077491507,.017169591,.033584528,.1103892,0,OECD,SNA2008
Australia,AUS,2001,OECD,High income,682308599808,.24052159,.44084811,.17411183,.12172137,.72389269,.27610728,.36611727,.20584135,.15079506,.055046298,.016491739,.032225005,.1115592,0,OECD,SNA2008
Australia,AUS,2002,OECD,High income,710391431168,.23426968,.47476766,.16992277,.13040455,.72532976,.27467024,.37394336,.20999935,.14784335,.062155996,.016310584,.033553336,.11408009,0,OECD,SNA2008
Australia,AUS,2003,OECD,High income,734926864384,.2431951,.4729715,.17384279,.13487799,.71482849,.28517151,.37898704,.21343087,.15060766,.062823214,.016480699,.035833292,.11324219,0,OECD,SNA2008
Australia,AUS,2004,OECD,High income,769260453888,.24657527,.47898763,.17545113,.13816302,.71155202,.28844798,.37940466,.22083768,.15227279,.068564877,.016707068,.032973867,.10888606,0,OECD,SNA2008
Australia,AUS,2005,OECD,High income,792567283712,.24195971,.49914673,.1731046,.14204349,.7154274,.2845726,.37976268,.2233917,.15033786,.073053829,.017119132,.032651462,.10660041,0,OECD,SNA2008
Australia,AUS,2006,OECD,High income,816252190720,.23171195,.50697029,.16312458,.15006462,.70399725,.29600278,.37527579,.22014233,.13992509,.080217235,.017286018,.034454525,.10339296,0,OECD,SNA2008
Australia,AUS,2007,OECD,High income,847687122944,.23027238,.50663,.16042443,.15367484,.69667244,.30332756,.37473792,.22226317,.13757019,.084693,.017690783,.033593833,.10119014,0,OECD,SNA2008
Australia,AUS,2008,OECD,High income,879592996864,.21084417,.434037,.14805396,.12925792,.70219612,.29780391,.33587515,.1973751,.12647133,.070903786,.017192168,.027748501,.093559407,0,OECD,SNA2008
Australia,AUS,2009,OECD,High income,892431368192,.19881013,.34556901,.13472116,.11139858,.67763728,.32236275,.31028298,.1721856,.11641578,.055769816,.016161051,.029819116,.092117228,0,OECD,SNA2008
Australia,AUS,2010,OECD,High income,907971264512,.21093233,.37431666,.145261,.11653915,.68866163,.31133839,.32501313,.18357587,.12544706,.058128782,.016790077,.030440414,.09420675,0,OECD,SNA2008
Australia,AUS,2011,OECD,High income,937059287040,.21370237,.37031922,.14578886,.11768553,.6822052,.31779483,.321881,.18894164,.12677094,.062170699,.016838502,.027870968,.088229865,0,OECD,SNA2008
Australia,AUS,2012,OECD,High income,972138807296,.21319386,.36008218,.14531179,.1146521,.68159461,.31840539,.32377604,.1870493,.12719843,.059850849,.0167854,.028225504,.09171585,0,OECD,SNA2008
Australia,AUS,2013,OECD,High income,990843764736,.21628711,.38358945,.14976399,.11798006,.69243139,.30756858,.33331972,.18927495,.13073944,.058535535,.017083535,.03150801,.095453195,0,OECD,SNA2008
Australia,AUS,2014,OECD,High income,1011889012736,.22123401,.38925803,.15447287,.11746526,.69823295,.30176708,.32905778,.19010942,.13593367,.054175757,.016916044,.033639725,.088392571,0,OECD,SNA2008
Australia,AUS,2015,OECD,High income,1028573560832,.222858,.42158198,.16020942,.11851276,.71888566,.2811144,.34092474,.19303723,.14108375,.05195348,.017183421,.036524892,.094179183,0,OECD,SNA2008
Australia,AUS,2016,OECD,High income,1049978273792,.22373065,.48445901,.16432223,.12864105,.73446453,.26553547,.35248652,.20173474,.14367422,.058060501,.017222758,.038054489,.095474541,0,OECD,SNA2008
Australia,AUS,2017,OECD,High income,1078666264576,.23330811,.4505896,.16414091,.13358311,.70353711,.29646292,.36124396,.2124515,.1456264,.066825114,.01748726,.036294967,.095010221,0,OECD,SNA2008
Australia,AUS,2018,OECD,High income,1102902984704,.2469987,.45863748,.1721378,.13900481,.69691783,.30308211,.36489844,.21970172,.14995681,.069744922,.017591741,.034723483,.092881493,0,OECD,SNA2008
Austria,AUT,1965,OECD,High income,95251128320,.30936712,.22970492,.23124449,.058006007,.74747598,.25252402,.39003411,.099508904,.078220434,.021288468,.12685885,.015477967,.14578295,.0024054742,OECD,SNA1968
Austria,AUT,1966,OECD,High income,100657545216,.31982133,.22988951,.24041845,.057075281,.7517274,.24827266,.39796826,.10224495,.082797855,.019447101,.12964593,.015618891,.14815484,.0023036592,OECD,SNA1968
Austria,AUT,1967,OECD,High income,103416561664,.32368901,.2288692,.24560025,.055213854,.75875372,.24124633,.39783475,.10180014,.084179968,.017620165,.13321045,.015786089,.14514281,.0018952806,OECD,SNA1968
Austria,AUT,1968,OECD,High income,108286500864,.32129347,.21539336,.24230225,.052955281,.75414622,.24585381,.39749444,.094381146,.077691473,.016689673,.1338329,.015338437,.15184081,.0021011319,OECD,SNA1968
Austria,AUT,1969,OECD,High income,115502768128,.3274847,.21960965,.24495558,.055343628,.74799097,.25200909,.4012835,.097985983,.080141909,.017844064,.13437355,.015884832,.1509544,.0020847297,OECD,SNA1968
Austria,AUT,1970,OECD,High income,123433779200,.33084378,.20261689,.24265763,.054007374,.73345077,.26654923,.39488313,.099364236,.081796072,.017568154,.13084137,.014757576,.14753729,.002382624,OECD,SNA1968
Austria,AUT,1971,OECD,High income,129505665024,.33650777,.21552876,.25213248,.054041263,.74926198,.25073805,.40355635,.10284983,.085218474,.017631337,.13507135,.014062283,.14907034,.002502549,OECD,SNA1968
Austria,AUT,1972,OECD,High income,137700245504,.3462562,.21324441,.25884587,.053832296,.74755591,.25244412,.40801972,.10791523,.090873063,.017042173,.13371842,.013200427,.15055293,.0026327067,OECD,SNA1968
Austria,AUT,1973,OECD,High income,144918691840,.34987196,.21267959,.26739949,.050133239,.76427811,.2357219,.40865487,.10701446,.092847787,.014166663,.13701169,.012390113,.14999026,.0022483363,OECD,SNA1968
Austria,AUT,1974,OECD,High income,150470508544,.35828623,.23027456,.275224,.053385016,.76816797,.23183201,.42055058,.1164456,.099450633,.016994974,.14096582,.011827292,.14899704,.002314785,OECD,SNA1968
Austria,AUT,1975,OECD,High income,149416460288,.35122821,.26770845,.27838904,.055518493,.79261583,.20738415,.42798764,.11186717,.092933938,.018933214,.15241803,.013276638,.14774822,.0026776111,OECD,SNA1968
Austria,AUT,1976,OECD,High income,157154017280,.35740837,.2157509,.27451923,.050036341,.76808286,.23191719,.42401889,.10727403,.092237577,.015036449,.15261358,.013234875,.14813665,.0027597363,OECD,SNA1968
Austria,AUT,1977,OECD,High income,164573986816,.36984786,.21668881,.28422982,.050162449,.76850468,.23149534,.42951587,.10995165,.094859108,.01509254,.15764605,.012730912,.14401433,.0051729269,OECD,SNA1968
Austria,AUT,1978,OECD,High income,163598073856,.39540821,.25150383,.3110972,.053626962,.78677475,.21322525,.45642629,.1227834,.10752973,.015253666,.1711864,.013881586,.14469309,.0038818228,OECD,SNA1968
Austria,AUT,1979,OECD,High income,172755550208,.39256248,.23151743,.30288514,.052888062,.77155906,.22844094,.4483774,.11917617,.10338646,.015789699,.16793907,.013371723,.14380589,.0040845182,OECD,SNA1968
Austria,AUT,1980,OECD,High income,174988705792,.40095413,.24043238,.31167316,.053537376,.77732873,.22267124,.45597082,.12195106,.10579105,.016160004,.17309114,.013150251,.14370969,.0040686796,OECD,SNA1968
Austria,AUT,1981,OECD,High income,173827817472,.40906575,.25917852,.32298145,.054541845,.78955877,.21044123,.47112069,.12729968,.11159297,.015706716,.17705154,.013471005,.14825459,.0050438815,OECD,SNA1968
Austria,AUT,1982,OECD,High income,177040588800,.40591878,.22268967,.31481561,.049979798,.77556306,.22443698,.45730487,.12118431,.10765167,.013532627,.17454442,.012557179,.14363021,.0053887749,OECD,SNA1968
Austria,AUT,1983,OECD,High income,182722609152,.40533155,.20579912,.30806777,.049383782,.76003897,.23996109,.45258528,.11703254,.10341667,.013615868,.17231454,.01258513,.14554021,.0051128804,OECD,SNA1968
Austria,AUT,1984,OECD,High income,182846013440,.41572618,.22558889,.31982023,.052042231,.76930499,.23069501,.47222948,.12136919,.10624976,.015119442,.17662847,.012380601,.15664934,.0052018599,OECD,SNA1968
Austria,AUT,1985,OECD,High income,187710357504,.42327023,.23236258,.32583514,.053488925,.76980406,.23019595,.47932839,.12661965,.10997122,.016648423,.1797509,.011708599,.1561182,.0051309741,OECD,SNA1968
Austria,AUT,1986,OECD,High income,192032227328,.42872024,.20750658,.33031321,.047630377,.77046329,.22953671,.4781816,.12821341,.11185463,.016358795,.17984329,.011305176,.1534635,.0053562424,OECD,SNA1968
Austria,AUT,1987,OECD,High income,194414329856,.42328614,.20108241,.32749465,.045505829,.77369565,.22630438,.47421566,.12332651,.10770792,.015618607,.18088564,.010681027,.15329669,.0060257902,OECD,SNA1968
Austria,AUT,1988,OECD,High income,201120923648,.42776585,.20284697,.32807985,.0472712,.76696128,.23303872,.47352472,.12185998,.10614029,.015719693,.18199788,.012135265,.15155895,.0059726164,OECD,SNA1968
Austria,AUT,1989,OECD,High income,208875323392,.41149908,.20936252,.31326339,.049980354,.76127362,.23872636,.46163794,.11180492,.09241052,.019394409,.18160434,.012269077,.14986411,.0060954983,OECD,SNA1968
Austria,AUT,1990,OECD,High income,218234306560,.42219445,.20734596,.31894574,.050706979,.75544751,.24455252,.46509382,.11874404,.099804409,.01893962,.18092625,.012678748,.14660087,.0061439145,OECD,SNA1968
Austria,AUT,1991,OECD,High income,225646575616,.42912301,.2186213,.32571262,.052683529,.75901926,.24098077,.47075182,.12502004,.10515458,.019865464,.18237284,.012898307,.14444485,.0060157874,OECD,SNA1968
Austria,AUT,1992,OECD,High income,229594562560,.44286203,.24645776,.33952221,.057509761,.76665461,.23334531,.4905704,.1318216,.10870348,.023118116,.19063911,.013285276,.14819618,.0066282209,OECD,SNA1968
Austria,AUT,1993,OECD,High income,229951897600,.45320886,.25250083,.35216093,.056297868,.77703893,.22296113,.49723005,.134077,.11204423,.022032771,.19802269,.012915719,.1458896,.0063250866,OECD,SNA1968
Austria,AUT,1994,OECD,High income,235591303168,.45835036,.21020357,.35629874,.046801783,.77735019,.2226498,.49713841,.12307981,.10277093,.020308871,.20676231,.0077928011,.1538254,.0056780716,OECD,SNA1968
Austria,AUT,1995,OECD,High income,242644942848,.45548493,.20943202,.35411102,.046611741,.77743739,.22256263,.49046376,.12815195,.10696074,.021191217,.20860572,.0072745676,.14241919,.0040123388,OECD,SNA2008
Austria,AUT,1996,OECD,High income,248130863104,.46944016,.24423888,.36265615,.055557273,.77252901,.22747104,.50717592,.14019753,.11280041,.027397105,.20865281,.0072139613,.14714786,.003963673,OECD,SNA2008
Austria,AUT,1997,OECD,High income,252982427648,.485939,.24409531,.37098616,.057742726,.76344186,.23655811,.51738435,.14742811,.11883745,.028590666,.20821169,.0068633258,.15067656,.0042046453,OECD,SNA2008
Austria,AUT,1998,OECD,High income,261927747584,.48648739,.2422974,.36871412,.058657523,.75791097,.24208896,.51563489,.14910741,.11955494,.029552476,.20702817,.0068129255,.14792274,.0047636474,OECD,SNA2008
